DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE,TIME
01/08/2024,445 - 26 GIBBS ROAD,TORONTO,ONTARIO,M9B0E3,SARA KELCEY,THE GREENHEART GROUP,"$650,000",43.6394155,79.558367,
01/08/2024,4416 - 87 PETER STREET,TORONTO,ONTARIO,M5V0P1,LIEM VIEN,ROYAL LEPAGE SIGNATURE REALTY,"$639,900",43.6468737,79.392387,
01/08/2024,432 - 600 FLEET STREET,TORONTO,ONTARIO,M5V1B7,MITRA NOBAKHT-EIVALY,KELLER WILLIAMS REFERRED URBAN REALTY,"$425,000",43.6369395,79.4001658,
01/08/2024,434 - 1 BELSIZE DRIVE,TORONTO,ONTARIO,M4S0B9,FRANK ZHAO,BAY ST. POPULAR REAL ESTATE,"$619,000",43.7002356,79.3966585,
30/07/2024,435 ELLERSLIE AVENUE,TORONTO,ONTARIO,M2R1C1,ORA M. ROSS,KELLER WILLIAMS REFERRED URBAN REALTY,"$1,420,000",43.7663189,79.4361116,61 days
30/07/2024,436 GILBERT AVENUE,TORONTO,ONTARIO,M6E4X3,JEREMY VIDAL,RE/MAX ULTIMATE REALTY INC.,"$1,369,900",43.6899893,79.4626723,109 days
05/08/2024,437 MANNING AVENUE,TORONTO,ONTARIO,M6G2V6,GLORIA YEUNG,RE/MAX HALLMARK REALTY LTD.,"$2,688,000",43.6579371,79.4133217,4 days
01/08/2024,438N - 26 GIBBS ROAD,TORONTO,ONTARIO,M9B0E3,MAIA MITCHELL,FOREST HILL REAL ESTATE INC.,"$649,900",43.6394155,79.558367,
30/07/2024,43E GREEN BELT DRIVE,TORONTO,ONTARIO,M3C1L8,ZELLO JOVANOVIC,RE/MAX PROFESSIONALS INC.,"$1,388,000",43.7308956,79.3356341,35 days
30/07/2024,44 EDGECROFT ROAD,TORONTO,ONTARIO,M8Z2B8,VLADIMIR TRKULJA,CENTURY 21 REGAL REALTY INC.,"$1,449,000",43.6294453,79.5094384,2 days
30/07/2024,44 HESKETH COURT,TORONTO,ONTARIO,M4A1M6,EVA HAASE,ROYAL LEPAGE SIGNATURE REALTY,"$1,399,000",43.7277066,79.3077639,12 days
05/08/2024,44 NORTHEY DRIVE,TORONTO,ONTARIO,M2L2S9,EDDIE WING-YIU WOO,HOMELIFE/GTA REALTY INC.,"$1,210,000",43.7642917,79.368637,3 days
05/08/2024,44 NURSEWOOD ROAD,TORONTO,ONTARIO,M4E3R8,AUGUSTUS THEODOROU,RE/MAX NOBLECORP REAL ESTATE,"$1,648,800",43.6734606,79.2813177,165 days
05/08/2024,44 RONWAY CRESCENT,TORONTO,ONTARIO,M1J2S2,DAVID ANTON,ROYAL LEPAGE CONNECT REALTY,"$1,199,000",43.7459428,79.2298056,3 days
05/08/2024,4402 - 15 LOWER JARVIS STREET,TORONTO,ONTARIO,M5E0E4,JOSEPH KHLAIF,GULF LAKE REALTY LTD.,"$3,300,888",43.6451805,79.3692779,1 day
05/08/2024,4403 - 28 FREELAND STREET,TORONTO,ONTARIO,M2J1M6,STANLEY WONG,HOMELIFE FRONTIER REALTY INC.,"$854,900",43.6436476,79.3737615,192 days
30/07/2024,4404 - 33 CHARLES STREET E,TORONTO,ONTARIO,M4Y0A2,SHARON SEOK,HOME STANDARDS BRICKSTONE REALTY,"$1,428,800",43.6685778,79.3844795,96 days
05/08/2024,4408 - 2221 YONGE STREET,TORONTO,ONTARIO,M4S0B8,HAMID NIAZI,CAPITAL NORTH REALTY CORPORATION,"$679,000",43.7060448,79.3979805,4 days
01/08/2024,4408 - 33 CHARLES STREET E,TORONTO,ONTARIO,M4Y0A2,WENTIN HUANG,MEHOME REALTY (ONTARIO) INC.,"$628,000",43.6687249,79.3845133,
05/08/2024,45-47 HENDON AVENUE,TORONTO,ONTARIO,M2M1A4,RYAN BOBYK,CBRE LIMITED,"$6,500,000",43.7806469,79.4196069,132 days
30/07/2024,5005 - 180 UNIVERSITY AVENUE,TORONTO,ONTARIO,M5H0A2,JOHN TOMASONE,THE AGENCY,"$1,360,000",43.6488268,79.386259,35 days
30/07/2024,501 - 10 PRUE AVENUE,TORONTO,ONTARIO,M6B1R4,JACK H. SAMUEL,HARVEY KALLES REAL ESTATE LTD.,"$1,395,000",43.7097765,79.4278056,4 days
01/08/2024,501 - 150 NEPTUNE DRIVE,TORONTO,ONTARIO,M6A2Y9,HASKEL ZIONCE,WEISS REALTY LTD.,"$649,000",43.729713,79.4412,
03/08/2024,526 - 2791 EGLINTON AVENUE E,TORONTO,ONTARIO,M1J0B3,PARVEEN ARORA,RE/MAX REAL ESTATE CENTRE TEAM ARORA REALTY,"$649,000",43.7369703,79.2451034,2 days
30/07/2024,526 MILVERTON BOULEVARD,TORONTO,ONTARIO,M4C1X5,PETER PETRALITO,WEISS REALTY LTD.,"$1,449,990",43.6876088,79.3210078,81 days
01/08/2024,529 - 2799 KINGSTON ROAD,TORONTO,ONTARIO,M1M0E3,AKBAR HOSSAIN,ROYAL LEPAGE SIGNATURE REALTY,"$639,000",43.7202424,79.2375017,
30/07/2024,53 CHURCHILL AVENUE,TORONTO,ONTARIO,M6J2B5,TONI MARTINS,RE/MAX ULTIMATE REALTY INC.,"$1,349,900",43.6513377,79.424817,25 days
03/08/2024,53 DENNETTE DRIVE,TORONTO,ONTARIO,M1S2E8,RASIAH SIVAKUMARAN,HOMELIFE/FUTURE REALTY INC.,"$1,285,000",43.7919541,79.2732986,1 day
05/08/2024,53 MCALLISTER ROAD,TORONTO,ONTARIO,M3H2N1,HOUMAN VASSIGHI,HOMELIFE LANDMARK REALTY INC.,"$1,500,000",43.7524701,79.441549,139 days
31/07/2024,53 NEPTUNE DRIVE,TORONTO,ONTARIO,M6A1X2,CHRIS COOK,RE/MAX HALLMARK REALTY LTD.,"$325,000",43.7317296,79.4356665,8 hours
03/08/2024,526 - 10 PARK LAWN ROAD N,TORONTO,ONTARIO,M8V0H9,IBRAHIM ABOWATH,KELLER WILLIAMS LEGACIES REALTY,"$549,990",43.6233108,79.4837509,2 days
01/08/2024,53 REGENT STREET,TORONTO,ONTARIO,M5A0P1,KEVIN YU,ROYAL LEPAGE TERREQUITY KEVIN YU REALTY,"$1,050,000",43.6588815,79.3639134,
30/07/2024,530 SILVERTHORN AVENUE,TORONTO,ONTARIO,M6M3H7,RONALD A. SILVA RODRIGUEZ,KELLER WILLIAMS ADVANTAGE REALTY,"$1,379,000",43.6899832,79.4678234,42 days
05/08/2024,5302 - 28 FREELAND STREET,TORONTO,ONTARIO,M5E0E3,VALERIE XU,ADJOIN REALTY INC.,"$2,799,000",43.6436476,79.3737615,132 days
01/08/2024,533 - 111 ELIZABETH STREET,TORONTO,ONTARIO,M5G1P7,DANIEL D. Y. CHEN,CENTURY 21 REGAL REALTY INC.,"$860,000",43.6551126,79.3848059,
30/07/2024,534 PAPE AVENUE,TORONTO,ONTARIO,M4K3R4,ALBERT HWANG,REAL ESTATE HOMEWARD,"$1,450,000",43.6740197,79.3431253,27 days
30/07/2024,534 QUEEN STREET E,TORONTO,ONTARIO,M5A1V2,ROBERT FRANCIS,RE/MAX HALLMARK REALTY LTD.,"$1,480,000",43.6573232,79.3579139,26 days
31/07/2024,535 - 112 GEORGE STREET,TORONTO,ONTARIO,M5A2M5,CHRIS KOWAL,ROYAL LEPAGE URBAN REALTY,"$1,025,000",43.6521632,79.3716104,1 day
01/08/2024,53 THICKET ROAD,TORONTO,ONTARIO,M9C2T4,SCOTT ADAMSON,RE/MAX PREMIER INC.,"$1,800,000",43.6400533,79.5768681,
03/08/2024,535 - 31 TIPPETT ROAD,TORONTO,ONTARIO,M3H0C8,RALUCA URLEA,RIGHT AT HOME REALTY,"$559,900",43.7335125,79.4460849,2 days
01/08/2024,525 ADELAIDE STREET W UNIT# 803,TORONTO,ONTARIO,M5V1T6,CHRISTIAN RAJIC,BERKSHIRE HATHAWAY HOMESERVICES WEST REALTY,"$648,888",43.64526507,79.40244153,
05/08/2024,525 - 85 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R4,HA YOUNG JEONG,RIGHT AT HOME REALTY,"$948,000",43.6381606,79.4155672,2 days
01/08/2024,5203 - 197 YONGE STREET,TORONTO,ONTARIO,M5B1M4,JIAN MIAO,RE/MAX EXCEL ALLIANCE REALTY,"$638,000",43.6534359,79.3791875,
03/08/2024,5203 - 197 YONGE STREET,TORONTO,ONTARIO,M5B1M4,JIAN MIAO,RE/MAX EXCEL ALLIANCE REALTY,"$2,300",43.6534359,79.3791875,1 day
30/07/2024,5207 - 108 PETER STREET,TORONTO,ONTARIO,M5V0W2,ALAN LAW,CENTURY 21 ATRIA REALTY INC.,"$1,325,900",43.6476915,79.3933074,65 days
01/08/2024,521 - 158 FRONT STREET E,TORONTO,ONTARIO,M5J2L6,AMY YOUNG-MIN KIM,BAYTREE REAL ESTATE INC.,"$629,000",43.6454099,79.384531,
01/08/2024,521 - 400 ADELAIDE STREET E,TORONTO,ONTARIO,M5A4S3,MICHAEL TAM,RIGHT AT HOME REALTY,"$615,000",43.6527814,79.3677616,
31/07/2024,521 - 585 BLOOR STREET E,TORONTO,ONTARIO,M4W0B3,STEPHEN WANG,EVERLAND REALTY INC.,"$618,888",43.6717536,79.3714449,17 hours
05/08/2024,5210 - 10 YORK STREET,TORONTO,ONTARIO,M5J2Z2,DANIEL SHEIKHAN,DANMAR EMPIRE REAL ESTATE CORP.,"$1,750,000",43.6412774,79.3810711,3 days
01/08/2024,525 ADELAIDE STREET W UNIT# 527,TORONTO,ONTARIO,M5V0N7,ANTHONY MILANI,KELLER WILLIAMS COMPLETE REALTY,"$639,900",43.64503246,79.40214409,
05/08/2024,5210 - 395 BLOOR STREET E,TORONTO,ONTARIO,M4W1H7,SHAMMI BAWA,SAVE MAX GOLD ESTATE REALTY,"$960,000",43.6719746,79.3774195,2 days
31/07/2024,523 - 57 ST JOSEPH STREET,TORONTO,ONTARIO,M5S0C5,RAYMOND SEO,RE/MAX REALTY ENTERPRISES INC.,"$1,099,000",43.6654338,79.3879838,1 day
03/08/2024,524 - 250 LAWRENCE AVENUE,TORONTO,ONTARIO,M5M1B1,ALAN LAW,CENTURY 21 ATRIA REALTY INC.,"$964,900",43.7229268,79.4139016,2 days
01/08/2024,524 - 2720 DUNDAS STREET W,TORONTO,ONTARIO,M6P0C3,PAUL JOHNSTON,RIGHT AT HOME REALTY,"$1,099,800",43.6650489,79.4597113,
01/08/2024,524 - 36 ZORRA STREET,TORONTO,ONTARIO,M8Z0G5,TIA PHAM,ROYAL LEPAGE PERFORMANCE REALTY,"$649,000",43.6197417,79.5217377,
30/07/2024,524 SALEM AVENUE N,TORONTO,ONTARIO,M6H3E1,DANNY GAUDIO,ROYAL LEPAGE PREMIUM ONE REALTY,"$1,399,900",43.6734524,79.4372295,102 days
05/08/2024,525 - 36 ZORRA STREET,TORONTO,ONTARIO,M8Z4Z7,KYUNG HWAN BAE,RIGHT AT HOME REALTY,"$788,000",43.6197417,79.5217377,124 days
05/08/2024,525 - 50 GEORGE BUTCHART DRIVE,TORONTO,ONTARIO,M3K0C9,SHAYAN SHOJAEI,ROYAL LEPAGE SIGNATURE REALTY,"$449,000",43.7365452,79.4838787,3 days
01/08/2024,522 - 628 FLEET STREET,TORONTO,ONTARIO,M5V1A8,ANDREW DOUMONT,KELLER WILLIAMS REFERRED URBAN REALTY,"$619,000",43.6362736,79.4032604,
05/08/2024,54 - 93 THE QUEENS WAY,TORONTO,ONTARIO,M6S5A7,BOBBY RANDHAWA,IPRO REALTY LTD.,"$650,000",43.6369598,79.4679794,4 days
30/07/2024,54 ASH CRESCENT,TORONTO,ONTARIO,M8W1E6,PAYAM SAMADI,HOMELIFE/BAYVIEW REALTY INC.,"$1,490,000",43.5950183,79.5277936,56 days
30/07/2024,54 BENTWORTH AVENUE,TORONTO,ONTARIO,M6A1P4,EDWARD ABDOU,HARVEY KALLES REAL ESTATE LTD.,"$1,398,000",43.7211568,79.4605573,77 days
05/08/2024,558 CLENDENAN AVENUE,TORONTO,ONTARIO,M6P2Y1,MICHAEL ANDREW ROY,SUTTON GROUP OLD MILL REALTY INC.,"$1,749,999",43.666477,79.4738821,2 days
30/07/2024,559A BIRCHMOUNT ROAD,TORONTO,ONTARIO,M1K1P8,CHRIS GAWRYS,GOWEST REALTY LTD.,"$1,320,000",43.7125426,79.2700483,52 days
05/08/2024,56 - 50 TURNTABLE CRESCENT,TORONTO,ONTARIO,M6H4K9,JOHANNA WEAVER,SUTTON GROUP OLD MILL REALTY INC.,"$709,900",43.6706022,79.4500616,157 days
31/07/2024,56 CARSLAKE CRESCENT,TORONTO,ONTARIO,M1J2A7,KHALID ZUBERI,CENTURY 21 LEADING EDGE REALTY INC.,"$1,085,000",43.746899,79.2437713,5 hours
31/07/2024,56 GLENSTROKE DRIVE,TORONTO,ONTARIO,M1S2Z9,LUISA BADA,SPECTRUM REALTY SERVICES INC.,"$989,000",43.7907634,79.2514831,33 minutes
30/07/2024,56 SOMERDALE SQUARE,TORONTO,ONTARIO,M1E1N1,ADELE MARTIN,CENTURY 21 REGAL REALTY INC.,"$1,349,000",43.7505499,79.1962,104 days
31/07/2024,5607 - 180 UNIVERSITY AVENUE,TORONTO,ONTARIO,M5H0A2,TATIANA BRUDNY,RIGHT AT HOME REALTY,"$1,295,000",43.6488268,79.386259,3 days
31/07/2024,5531 LAWRENCE AVENUE E,TORONTO,ONTARIO,M1C5K4,TONYA MCINTYRE,RE/MAX HALLMARK FIRST GROUP REALTY LTD.,"$899,900",43.7790007,79.1380484,3 days
30/07/2024,564 HORNER AVENUE,TORONTO,ONTARIO,M8W2C4,TENZIN KHEDUP,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,"$1,490,000",43.600917,79.5500839,13 days
30/07/2024,57 EXBURY ROAD,TORONTO,ONTARIO,M3M1P9,SEBASTIAN ZEPPIERI,RE/MAX PREMIER INC.,"$1,399,000",43.7325718,79.4974333,52 days
01/08/2024,57 LANGSIDE AVENUE,TORONTO,ONTARIO,M9N3E5,JONATHAN BRADSHAW,RE/MAX PROFESSIONALS INC.,"$699,000",43.7106606,79.5178974,
30/07/2024,57 REGENT ROAD,TORONTO,ONTARIO,M3K1G8,LINO ACHILLE ARCI,RE/MAX HALLMARK REALTY LTD.,"$1,399,000",43.7324159,79.4620651,12 days
05/08/2024,57 ROLLSCOURT DRIVE,TORONTO,ONTARIO,M2L1X6,BELLA LEE,FOREST HILL REAL ESTATE INC.,"$4,880,000",43.75577,79.3796923,129 days
01/08/2024,57 ST NICHOLAS STREET,TORONTO,ONTARIO,M4Y1W6,FATIMA BREGMAN,RE/MAX HALLMARK REALTY LTD.,"$1,969,000",43.6671811,79.3863031,
30/07/2024,57 WELLESWORTH DRIVE,TORONTO,ONTARIO,M9C4R2,DELIP CHOOK,ROYAL LEPAGE WEST REALTY GROUP LTD.,"$1,350,000",43.6660298,79.5792039,16 days
31/07/2024,5702 - 10 YORK STREET,TORONTO,ONTARIO,M5J0E1,STEPHEN LUK,LANDPOWER REAL ESTATE LTD.,"$738,000",43.6411454,79.3813125,1 day
05/08/2024,57 ALCORN AVENUE,TORONTO,ONTARIO,M4V1E5,GRAEME A. MCINTOSH,CHESTNUT PARK REAL ESTATE LIMITED,"$2,495,000",43.6814699,79.394144,1 day
31/07/2024,553 MCROBERTS AVENUE,TORONTO,ONTARIO,M6E4R5,NELSON ANTONIO CAMPOS,SUTTON GROUP REALTY SYSTEMS INC.,"$999,000",43.6900102,79.4592561,1 day
05/08/2024,5507 - 10 YORK STREET,TORONTO,ONTARIO,M5J2Z2,FRANCIS MAN LUN AU,NU STREAM REALTY (TORONTO) INC.,"$795,000",43.6411454,79.3813125,3 days
30/07/2024,55 YPRES ROAD,TORONTO,ONTARIO,M6M1P1,WAQAR AFZAL,WELCOME HOME REALTY INC.,"$1,449,900",43.687967,79.4713698,27 days
31/07/2024,54 DEEPWOOD CRESCENT,TORONTO,ONTARIO,M3C1N8,EVAN TANG,CENTERPOINT REALTY INC.,"$1,850,000",43.7360214,79.3363902,43 minutes
30/07/2024,54 PARK STREET,TORONTO,ONTARIO,M1N2N7,MAINUL HASSAN SYED,REALTY 21 INC.,"$1,399,000",43.7106842,79.2552243,13 days
30/07/2024,54 PLUMBROOK CRESCENT,TORONTO,ONTARIO,M1S3Z8,FERDINAND P. FILARDO,RIGHT AT HOME REALTY,"$949,000",43.7909118,79.2435737,15 hours
30/07/2024,54 RAMBLEWOOD DRIVE,TORONTO,ONTARIO,M1C3E1,ALDO TINO UDOVICIC,RE/MAX CROSSROADS REALTY INC.,"$1,500,000",43.7843995,79.1612403,4 days
30/07/2024,54 TOWER DRIVE,TORONTO,ONTARIO,M1R3N9,JAMIE DEMPSTER,RE/MAX HALLMARK REALTY LTD.,"$1,379,000",43.7472602,79.2999656,3 days
01/08/2024,5408 - 197 YONGE STREET,TORONTO,ONTARIO,M5B0C1,SHAWN SYED,RE/MAX HALLMARK REALTY LTD.,"$629,900",43.6534359,79.3791875,
30/07/2024,542 - 20 INN ON THE PARK DRIVE,TORONTO,ONTARIO,M3C0P8,EHSAN EHSAEI,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$1,400,000",43.7191928,79.348761,67 days
01/08/2024,544 - 500 WILSON AVENUE,TORONTO,ONTARIO,M3H5Y9,JONATHAN NHAM,RESIDENTIAL DEVELOPMENT SERVICES INC.,"$616,990",43.7353422,79.4453007,
30/07/2024,545 WOODBINE AVENUE,TORONTO,ONTARIO,M4E2H7,CLIFFORD GONSALVES,HOMELIFE/MIRACLE REALTY LTD,"$1,349,900",43.6760908,79.3085093,32 days
30/07/2024,546 DUFFERIN STREET,TORONTO,ONTARIO,M6K2A7,ROD ORELLANA,RED APPLE REAL ESTATE INC.,"$1,499,000",43.6473139,79.4307744,12 days
30/07/2024,55 DELWOOD DRIVE,TORONTO,ONTARIO,M1L2S8,STEPHEN TRUONG,ROYAL LEPAGE SIGNATURE REALTY,"$1,438,000",43.7156602,79.297261,9 days
30/07/2024,55 FREEMONT AVENUE,TORONTO,ONTARIO,M9P1Y1,FERNANDO PERRI,KELLER WILLIAMS REFERRED URBAN REALTY,"$1,399,000",43.6966547,79.5231342,110 days
01/08/2024,55 HAREWOOD AVENUE,TORONTO,ONTARIO,M1M2R4,MAJIBUR RAHMAN MOLLAH,RE/MAX REALTRON REALTY INC.,"$2,199,000",43.7201679,79.2334625,
03/08/2024,55 PAULART DRIVE,TORONTO,ONTARIO,M9B3V8,VIMAL S PATEL,RE/MAX NOBLECORP REAL ESTATE,"$1,475,000",43.6351155,79.5483426,23 hours
30/07/2024,55 SAM FRUSTAGLIO DRIVE,TORONTO,ONTARIO,M9N3Y6,KAMAL SANDHU,RE/MAX GOLD REALTY INC.,"$1,349,000",43.69851,79.50707,36 days
31/07/2024,55 SAM FRUSTAGLIO DRIVE,TORONTO,ONTARIO,M9N3Y6,KAMAL SANDHU,RE/MAX GOLD REALTY INC.,"$999,000",43.69851,79.50707,27 minutes
30/07/2024,55 SHAUGHNESSY BOULEVARD,TORONTO,ONTARIO,M2J1H9,SIMON TAM,PROMPTON REAL ESTATE SERVICES CORP.,"$2,099,000",43.772476,79.3525167,2 days
03/08/2024,520 - 55 REGENT PARK BOULEVARD,TORONTO,ONTARIO,M5A3H6,PAUL MURRAY,WEST-100 METRO VIEW REALTY LTD.,"$639,000",43.6596211,79.3609576,19 hours
05/08/2024,520 - 525 ADELAIDE STREET W,TORONTO,ONTARIO,M5V1T4,JULIA KRISTINA LUBURIC,ROYAL LEPAGE SIGNATURE REALTY,"$660,000",43.645431,79.4024525,131 days
31/07/2024,520 - 10 CAPREOL COURT,TORONTO,ONTARIO,M5V4B3,VINNY KUMAR,IPRO REALTY LTD.,"$599,900",43.6401979,79.3959363,1 day
30/07/2024,520 - 1 BLOOR STREET,TORONTO,ONTARIO,M4W0A8,DARYL KING,RE/MAX HALLMARK REALTY LTD.,"$1,490,000",43.6701587,79.3862462,17 days
01/08/2024,505 - 689 THE QUEENSWAY,TORONTO,ONTARIO,M8Y1L1,KITA RICHARD NAKABAYASHI,MARKETVISION REAL ESTATE CORPORATION,"$619,000",43.6267139,79.4998522,
05/08/2024,505 GLEBEHOLME BOULEVARD,TORONTO,ONTARIO,M4C1V3,FARIDA JONES,ROYAL LEPAGE FIRST CONTACT REALTY,"$949,500",43.6867328,79.3196574,2 days
03/08/2024,505 RUSSELL HILL ROAD,TORONTO,ONTARIO,M5P2T1,AUDRIS LAU,FIRST CLASS STARLINK REALTY,"$19,699,888",43.7000581,79.4137231,21 hours
05/08/2024,505B - 330 RICHMOND STREET W,TORONTO,ONTARIO,M5V0M4,MARC ATKINS,MARQUIS REAL ESTATE CORPORATION,"$799,990",43.6489309,79.3927925,1 day
03/08/2024,506 - 18 GRAYDON HALL DRIVE,TORONTO,ONTARIO,M3A0A4,PHILIP CHAN,HOMELIFE BROADWAY REALTY INC.,"$548,800",43.7627107,79.3464739,2 days
05/08/2024,506 - 22 EAST HAVEN DRIVE,TORONTO,ONTARIO,M1N0B4,GEOFFREY PATRICK GRACE,RE/MAX HALLMARK REALTY LTD.,"$579,900",43.7045997,79.2518363,3 days
05/08/2024,506 - 32 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J0H2,DOREY SUN,DREAM HOME REALTY INC.,"$569,000",43.7716527,79.3446498,21 hours
05/08/2024,505 - 5949 YONGE STREET,TORONTO,ONTARIO,M2M3V8,JOHN GIDEON,HOUSESIGMA INC.,"$425,000",43.7877117,79.4169953,146 days
31/07/2024,506 - 736 BAY STREET,TORONTO,ONTARIO,M5G2M4,VASKO NEDANOVSKI,RIGHT AT HOME REALTY,"$650,000",43.6594674,79.3855404,39 minutes
03/08/2024,507 - 1250 BRIDLETOWNE CIRCLE,TORONTO,ONTARIO,M1W2V1,PAKEER SAHADEVAN,RE/MAX COMMUNITY REALTY INC.,"$499,000",43.794472,79.3123028,2 days
31/07/2024,507 - 2 SONIC WAY,TORONTO,ONTARIO,M3C0P1,NATASHA HENRY,COLDWELL BANKER THE REAL ESTATE CENTRE,"$729,000",43.7195387,79.3366542,1 day
03/08/2024,507 - 20 BRIN DRIVE,TORONTO,ONTARIO,M8X0B2,FRANCESCO STALTARI,HOMELIFE/5 STAR REALTY LTD.,"$569,000",43.6614939,79.5118181,2 days
01/08/2024,508 - 125 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0G3,AH MIAO M. C. CHEN,HOMELIFE/REALTY ONE LTD.,"$639,000",43.7775116,79.2812424,
03/08/2024,508 - 318 KING STREET E,TORONTO,ONTARIO,M5A0C1,CHRIS LEE,RE/MAX ATRIUM HOME REALTY,"$570,000",43.6528,79.3633809,3 hours
31/07/2024,508 - 3303 DON MILLS ROAD W,TORONTO,ONTARIO,M2J4T6,HAMID REZA SAFIPOOR,RE/MAX HALLMARK REALTY LTD.,"$715,000",43.7918757,79.3534566,2 days
01/08/2024,508 - 35 BASTION STREET,TORONTO,ONTARIO,M5V3N2,ELENA SARADIDIS,ROYAL LEPAGE SIGNATURE REALTY,"$780,000",43.6372259,79.4035587,
05/08/2024,507 - 11 WELLESLEY STREET W,TORONTO,ONTARIO,M4Y0G4,LEO SHIU,SUPERSTARS REALTY LTD.,"$688,000",43.6645977,79.3852242,3 days
03/08/2024,505 - 410 QUEENS QUAY,TORONTO,ONTARIO,M5V3T1,ZARINA GIRACH,RE/MAX HALLMARK REALTY LTD.,"$534,900",43.6379252,79.3914427,2 days
05/08/2024,505 - 4 LOWTHER AVENUE,TORONTO,ONTARIO,M5R1C6,TODD COCHRANE SKINNER,CHESTNUT PARK REAL ESTATE LIMITED,"$4,450,000",43.6711012,79.3957252,181 days
03/08/2024,505 - 285 AVENUE ROAD,TORONTO,ONTARIO,M4V2G8,LEEANNE WELD,ROYAL LEPAGE/J & D DIVISION,"$2,499,000",43.6788787,79.3980163,2 days
01/08/2024,501 - 5940 YONGE STREET,TORONTO,ONTARIO,M2M4M6,CHERIE YAP,HOMELIFE/MIRACLE REALTY LTD,"$609,000",43.787401,79.4181228,
30/07/2024,501 - 80 CUMBERLAND STREET,TORONTO,ONTARIO,M5R3V1,NORA CHAN,CENTURY 21 ATRIA REALTY INC.,"$1,450,000",43.6706282,79.3903517,27 days
03/08/2024,5010 - 11 WELLESLEY STREET W,TORONTO,ONTARIO,M4Y1E8,TOM YIN,SUNSHINE REALTY BROKERAGE INC.,"$519,000",43.6645977,79.3852242,2 days
05/08/2024,502 - 280 HOWLAND AVENUE,TORONTO,ONTARIO,M5R0C3,DYANA DRISCOLL,ROYAL LEPAGE REALTY PLUS,"$1,086,666",43.6737266,79.4122197,127 days
03/08/2024,502 - 5 CONCORDE PLACE,TORONTO,ONTARIO,M3C3M8,KESH SAYWACK,KELLER WILLIAMS REFERRED URBAN REALTY,"$675,000",43.729872,79.3272799,2 days
03/08/2024,502 - 650 MOUNT PLEASANT ROAD,TORONTO,ONTARIO,M4S2N5,ALIREZA SOLTANI HAGHIGHI,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$798,000",43.7046042,79.38901,2 days
31/07/2024,503 - 295 ADELAIDE STREET W,TORONTO,ONTARIO,M5V0L4,GARY K SUN,POWER 7 REALTY,"$668,000",43.6476752,79.390532,2 days
30/07/2024,503 - 33 HARBOUR SQUARE,TORONTO,ONTARIO,M5J2G2,TYLER COHEN,RE/MAX REALTRON BARRY COHEN HOMES INC.,"$1,499,000",43.639944,79.3772596,7 days
05/08/2024,503 - 555 WILSON HEIGHTS BOULEVARD,TORONTO,ONTARIO,M3H6B5,ELI RASTIKHAH,CENTURY 21 HERITAGE GROUP LTD.,"$588,800",43.751544,79.456249,173 days
05/08/2024,503 - 588 ANNETTE STREET,TORONTO,ONTARIO,M6S2C4,FEEFA KHAN,RE/MAX REALTY SERVICES INC.,"$1,189,000",43.6598397,79.4816706,2 days
03/08/2024,503 - 600 REXDALE BOULEVARD,TORONTO,ONTARIO,M9W6T4,TINA MANDARELLO,YOUR HOME SOLD GUARANTEED REALTY IMPERIUM,"$629,000",43.7212849,79.6100731,1 day
30/07/2024,503 DAVENPORT ROAD,TORONTO,ONTARIO,M4V1B8,AMY FRANCO,ALLY COMMERCIAL R.E. INC.,"$1,495,000",43.6775341,79.4071542,118 days
31/07/2024,504 - 200 SUDBURY STREET,TORONTO,ONTARIO,M6H0H1,IVAN LAMOTCHKINE,RE/MAX REALTRON REALTY INC.,"$779,900",43.6421431,79.4264907,1 day
01/08/2024,504 - 2A CHURCH STREET,TORONTO,ONTARIO,M5E0E1,ARSHAD HUSSAIN,WORLD CLASS REALTY POINT,"$519,900",43.6468734,79.3733061,
05/08/2024,505 - 10 MUIRHEAD ROAD,TORONTO,ONTARIO,M2J4P9,DARYL KING,RE/MAX HALLMARK REALTY LTD.,"$590,000",43.7782852,79.338438,3 days
03/08/2024,505 - 1121 BAY STREET,TORONTO,ONTARIO,M5S3L9,JEFF JAFFARI,RE/MAX HALLMARK REALTY LTD.,"$630,000",43.6679864,79.3885486,2 days
30/07/2024,505 - 155 YORKVILLE AVENUE,TORONTO,ONTARIO,M5R0B4,MAURICE ANDERSON,ROYAL LEPAGE SIGNATURE REALTY,"$548,000",43.6703838,79.3944199,3 hours
05/08/2024,508 - 60 BYNG AVENUE,TORONTO,ONTARIO,M2N7K3,WENDY ZHENG,RE/MAX REALTRON WENDY ZHENG REALTY,"$618,000",43.7773991,79.4128,7 hours
31/07/2024,420 - 50 ANN O'REILLY ROAD S,TORONTO,ONTARIO,M2J0C9,CHUN KEUNG OR,CENTURY 21 ATRIA REALTY INC.,"$555,000",43.7744217,79.3299915,1 day
