DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE
06/07/2024,4909 - 12 YORK STREET,TORONTO,ONTARIO,M5J0A9,STEVE MOSTAFAEE,HOMELIFE/BAYVIEW REALTY INC.,"$619,900",43.6417442,79.3819559
06/07/2024,501 - 150 NEPTUNE DRIVE,TORONTO,ONTARIO,M6A2Y9,HASKEL ZIONCE,WEISS REALTY LTD.,"$649,000",43.729713,79.4412
06/07/2024,501 - 36 CHARLOTTE STREET,TORONTO,ONTARIO,M5V3P7,SOPHIE ALEGRA GITERMAN,EASY LIST REALTY LTD.,"$639,900",43.6466538,79.3941242
06/07/2024,501 - 5940 YONGE STREET,TORONTO,ONTARIO,M2M4M6,CHERIE YAP,HOMELIFE/MIRACLE REALTY LTD,"$609,000",43.787401,79.4181228
06/07/2024,501 - 60 PAVANE LINKWAY LANE,TORONTO,ONTARIO,M3C1A1,MUQARAB NAWAZ WARAICH,RE/MAX CROSSROADS REALTY INC.,"$625,000",43.7115189,79.322827
06/07/2024,501 - 736 DUNDAS STREET E,TORONTO,ONTARIO,M5A2C5,MERON ASMELASH,RIGHT AT HOME REALTY,"$625,000",43.6615664,79.3575109
06/07/2024,501 - 832 BAY STREET,TORONTO,ONTARIO,M5S1Z6,MICHAEL CHEN,GALAXY REALTY INC.,"$629,999",43.6620809,79.3865134
06/07/2024,502 - 15 ELLERSLIE AVENUE,TORONTO,ONTARIO,M2N0E7,MICHAEL LOFRANCO,RIGHT AT HOME REALTY,"$615,000",43.7718013,79.4140368
06/07/2024,502 - 253 MERTON STREET,TORONTO,ONTARIO,M4S3H2,ANNIE RAIMONDO,ORION REALTY CORPORATION,"$629,900",43.6974417,79.3888409
06/07/2024,502 - 41 MARKBROOK LANE,TORONTO,ONTARIO,M9V5E6,PARDEEP DHOOR,ROYAL SPACE REALTY,"$620,000",43.7583721,79.5864619
06/07/2024,503 - 15 BEVERLEY STREET,TORONTO,ONTARIO,M5T0B3,GEOFFREY W. FULTON,KELLER WILLIAMS REFERRED URBAN REALTY,"$645,000",43.6504285,79.3922418
06/07/2024,503 - 160 FLEMINGTON ROAD,TORONTO,ONTARIO,M6A0A9,GARY K SUN,POWER 7 REALTY,"$628,000",43.7231614,79.4482025
06/07/2024,503 - 2825 ISLINGTON AVENUE,TORONTO,ONTARIO,M9L2K1,GAGAN SANDHU,COLDWELL BANKER SELECT REAL ESTATE,"$629,000",43.74894,79.568001
06/07/2024,503 - 5 NORTHTOWN WAY,TORONTO,ONTARIO,M2N7A1,SHARON LEE PAN,REAL ESTATE HOMEWARD,"$649,999",43.7749287,79.4136325
06/07/2024,503 - 50 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J0E3,AI MIN LIU,BAY STREET GROUP INC.,"$630,000",43.7727169,79.345409
06/07/2024,503 - 68 GRANGEWAY AVENUE,TORONTO,ONTARIO,M1H0A1,JAN CHAN,RE/MAX CROSSROADS REALTY INC.,"$649,800",43.7737279,79.2496083
06/07/2024,505 - 1121 BAY STREET,TORONTO,ONTARIO,M5S3L9,JEFF JAFFARI,RE/MAX HALLMARK REALTY LTD.,"$630,000",43.6679864,79.3885486
06/07/2024,505 - 159 DUNDAS STREET E,TORONTO,ONTARIO,L6M1N7,ALAA SAADI YOUSIF,RE/MAX REALTY SPECIALISTS INC.,"$649,000",43.6568285,79.3750152
06/07/2024,505 - 650 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2K2E4,SHAF GILLANI,RIGHT AT HOME REALTY,"$629,800",43.7685774,79.3812784
06/07/2024,505 - 80 ESTHER LORRIE DRIVE,TORONTO,ONTARIO,M9W4V1,BRIAN ANDRADE MONTEIRO,SUTTON GROUP-SECURITY REAL ESTATE INC.,"$649,900",43.7319177,79.5769326
06/07/2024,506 - 1 SHAW STREET,TORONTO,ONTARIO,M6K0A1,LEONARD YEN,THE KEY MARKET INC.,"$614,900",43.6408455,79.4143193
06/07/2024,506 - 128 PEARS AVENUE,TORONTO,ONTARIO,M5R1T2,HAMID-REZA DANAIE,HOMELIFE/BAYVIEW REALTY INC.,"$628,000",43.675611,79.3978528
06/07/2024,506 - 2285 LAKE SHORE BOULEVARD W,TORONTO,ONTARIO,M8V3X9,LUIS MANUEL GANHAO,HOMELIFE/CITY HILL REALTY INC.,"$637,000",43.6187415,79.4855261
06/07/2024,507 - 30 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0B9,GARY CHENG,RE/MAX IMPERIAL REALTY INC.,"$649,000",43.7084832,79.3974222
06/07/2024,508 - 125 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0G3,AH MIAO M. C. CHEN,HOMELIFE/REALTY ONE LTD.,"$639,000",43.7775116,79.2812424
06/07/2024,508 - 2055 DANFORTH AVENUE,TORONTO,ONTARIO,M4C1J8,ANNE TONG,ILIV REALTY,"$649,000",43.6850452,79.313277
06/07/2024,509 - 253 MERTON STREET,TORONTO,ONTARIO,M4S3H2,DON GAULT,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$639,000",43.6974417,79.3888409
06/07/2024,510 - 10 EDGECLIFF GOLFWAY,TORONTO,ONTARIO,M3C3A3,AZEEM H JADAVJI,EXP REALTY,"$649,900",43.719224,79.326419
06/07/2024,510 - 2522 KEELE STREET,TORONTO,ONTARIO,M6L2N8,JEFFREY STARR,RE/MAX HALLMARK REALTY LTD.,"$640,000",43.7148902,79.4796924
06/07/2024,510 - 625 THE WEST MALL,TORONTO,ONTARIO,M9C4W9,ALLEN CHI-HO CHUNG,PETER CHUNG REAL ESTATE LTD.,"$635,000",43.6552305,79.5706954
06/07/2024,511 - 188 REDPATH AVENUE,TORONTO,ONTARIO,M4P3J2,BORIS KHOLODOV,ROYAL LEPAGE/J & D DIVISION,"$649,900",43.7098501,79.3938369
06/07/2024,512 - 14 YORK STREET,TORONTO,ONTARIO,M5J0B1,PAUL ACRI,RE/MAX PROFESSIONALS INC.,"$628,800",43.6421544,79.381624
06/07/2024,512 - 399 SPRING GARDEN AVENUE,TORONTO,ONTARIO,M2N3H6,VINCENT ZHANG,RE/MAX REALTRON REALTY INC.,"$645,000",43.7686723,79.3894498
06/07/2024,512 - 541 BLACKTHORN AVENUE,TORONTO,ONTARIO,M6M5A6,LUISA BADA,SPECTRUM REALTY SERVICES INC.,"$648,000",43.6900733,79.4641611
06/07/2024,513 - 25 NEIGHBOURHOOD LANE,TORONTO,ONTARIO,M8Y0C4,SAMUEL ANYANWU,STARION REALTY,"$628,999",43.6382223,79.489225
06/07/2024,513 - 403 CHURCH STREET,TORONTO,ONTARIO,M4Y0C9,LUCY PARK,CENTURY 21 ATRIA REALTY INC.,"$650,000",43.6622383,79.3793327
06/07/2024,514 - 3650 KINGSTON ROAD,TORONTO,ONTARIO,M1M3X9,GAZI RAHMAN,RE/MAX ACE REALTY INC.,"$620,000",43.7424113,79.2142548
06/07/2024,514 - 5 SHADY GOLFWAY ROAD,TORONTO,ONTARIO,M3C3A5,MONIR ISLAM,RE/MAX ACE REALTY INC.,"$649,000",43.7180433,79.3260926
06/07/2024,514 - 89 DUNFIELD AVENUE,TORONTO,ONTARIO,M4S0A4,ROSSANO BONGELLI,RE/MAX CONDOS PLUS CORPORATION,"$629,000",43.7069362,79.3951421
06/07/2024,516 - 10 CAPREOL COURT,TORONTO,ONTARIO,M5V4B3,JAMES WANG,JOYNET REALTY INC.,"$629,000",43.6401979,79.3959363
06/07/2024,516 - 18 REAN DRIVE,TORONTO,ONTARIO,M2K0C7,MARINA BOLLETTA,URBANLIFE REALTY INC.,"$629,000",43.7672411,79.3832479
06/07/2024,517 - 1001 BAY STREET,TORONTO,ONTARIO,M5S3A6,GORDON GLAVAN,NEXUS REALTY ADVISORS INC.,"$639,900",43.6655763,79.3873824
06/07/2024,518 - 19 WESTERN BATTERY ROAD,TORONTO,ONTARIO,M6K0E3,SUNG JUNG WOO,RE/MAX CONDOS PLUS CORPORATION,"$639,000",43.6397197,79.4113714
06/07/2024,518 - 27 REAN DRIVE,TORONTO,ONTARIO,M2K0A6,SHERRY LI,RE/MAX CROSSROADS REALTY INC.,"$629,000",43.7677437,79.38227
06/07/2024,5203 - 197 YONGE STREET,TORONTO,ONTARIO,M5B1M4,JIAN MIAO,RE/MAX EXCEL ALLIANCE REALTY,"$638,000",43.6534359,79.3791875
06/07/2024,521 - 158 FRONT STREET E,TORONTO,ONTARIO,M5J2L6,AMY YOUNG-MIN KIM,BAYTREE REAL ESTATE INC.,"$629,000",43.6454099,79.384531
06/07/2024,521 - 400 ADELAIDE STREET E,TORONTO,ONTARIO,M5A4S3,MICHAEL TAM,RIGHT AT HOME REALTY,"$615,000",43.6527814,79.3677616
06/07/2024,522 - 628 FLEET STREET,TORONTO,ONTARIO,M5V1A8,ANDREW DOUMONT,KELLER WILLIAMS REFERRED URBAN REALTY,"$619,000",43.6362736,79.4032604
06/07/2024,524 - 36 ZORRA STREET,TORONTO,ONTARIO,M8Z0G5,TIA PHAM,ROYAL LEPAGE PERFORMANCE REALTY,"$649,000",43.6197417,79.5217377
06/07/2024,525 ADELAIDE STREET W UNIT# 527,TORONTO,ONTARIO,M5V0N7,ANTHONY MILANI,KELLER WILLIAMS COMPLETE REALTY,"$639,900",43.64503246,79.40214409
06/07/2024,525 ADELAIDE STREET W UNIT# 803,TORONTO,ONTARIO,M5V1T6,CHRISTIAN RAJIC,BERKSHIRE HATHAWAY HOMESERVICES WEST REALTY,"$648,888",43.64526507,79.40244153
06/07/2024,529 - 2799 KINGSTON ROAD,TORONTO,ONTARIO,M1M0E3,AKBAR HOSSAIN,ROYAL LEPAGE SIGNATURE REALTY,"$639,000",43.7202424,79.2375017
06/07/2024,5408 - 197 YONGE STREET,TORONTO,ONTARIO,M5B0C1,SHAWN SYED,RE/MAX HALLMARK REALTY LTD.,"$629,900",43.6534359,79.3791875
06/07/2024,544 - 500 WILSON AVENUE,TORONTO,ONTARIO,M3H5Y9,JONATHAN NHAM,RESIDENTIAL DEVELOPMENT SERVICES INC.,"$616,990",43.7353422,79.4453007
06/07/2024,585 BLOOR STREET E,"UNIT #1321
TORONTO",ONTARIO,M4W0B3,JIM MO,RE/MAX REALTRON JIM MO REALTY,"$649,000",43.671698,79.371681
06/07/2024,6 - 145 ISAAC DEVINS BOULEVARD,TORONTO,ONTARIO,M9M0C5,PAYAM AHANGAR,P2 REALTY INC.,"$649,900",43.7322844,79.5320536
06/07/2024,6 - 516 RIVERSIDE DRIVE,TORONTO,ONTARIO,M6S4B5,PETRA WRZESNEWSKYJ-COTTRELL,RE/MAX PROFESSIONALS INC.,"$649,000",43.6500039,79.4898459
06/07/2024,6 - 72 MUNRO STREET,TORONTO,ONTARIO,M4M2S9,LISA REILLY,RE/MAX HALLMARK REALTY LTD.,"$639,000",43.6609869,79.3527563
06/07/2024,601 - 17 BATHURST STREET,TORONTO,ONTARIO,M5V0N1,DANNY ZHANG,HOMELIFE LANDMARK REALTY INC.,"$638,000",43.6374396,79.398981
06/07/2024,601 - 2033 KENNEDY ROAD,TORONTO,ONTARIO,M1T0B9,RAMESH KANHAI,CENTURY 21 LEADING EDGE REALTY INC.,"$624,900",43.7769928,79.2838947
06/07/2024,601 - 28 BYNG AVENUE,TORONTO,ONTARIO,M2N7H4,JONATHAN CHOI,RE/MAX ALL-STARS REALTY INC.,"$614,995",43.7771509,79.4135084
06/07/2024,602 - 72 ESTHER SHINER BOULEVARD,TORONTO,ONTARIO,M2K0C4,CHRIS CHAE,ROYAL LEPAGE NEW CONCEPT,"$609,000",43.7683774,79.3713901
06/07/2024,602 - 801 SHEPPARD AVENUE W,TORONTO,ONTARIO,M3H0A8,VESNA TONKOVIC,RIGHT AT HOME REALTY,"$615,000",43.752831,79.4496085
06/07/2024,602 - 88 GRANDVIEW WAY,TORONTO,ONTARIO,M2N6V6,BRYAN HUNE,RE/MAX ABOUTOWNE REALTY CORP.,"$619,900",43.7745543,79.4121587
06/07/2024,602 - 99 THE DONWAY WAY,TORONTO,ONTARIO,M3C0N8,BO CHEN,HOME LEGEND REALTY INC.,"$609,000",43.7338891,79.3467757
06/07/2024,603 - 103 THE QUEENSWAY,TORONTO,ONTARIO,M6S5B4,KRYSTAL HILTON,ROYAL LEPAGE TERREQUITY REALTY,"$619,900",43.6362926,79.4704628
06/07/2024,603 - 18 YORKVILLE AVENUE,TORONTO,ONTARIO,M4W3Y8,KARIM DHARAMSHI,REAL ESTATE HOMEWARD,"$639,000",43.6720014,79.3879279
06/07/2024,603 - 255 RICHMOND STREET E,TORONTO,ONTARIO,M5A4T7,ALEX HOOD,STRATA REAL ESTATE,"$629,000",43.6528455,79.3704456
06/07/2024,603 - 90 TRINITY STREET,TORONTO,ONTARIO,M5A0E4,ZIAD KILLU,RIGHT AT HOME REALTY,"$649,900",43.6524263,79.3610578
06/07/2024,604 - 5 SOUDAN AVENUE,TORONTO,ONTARIO,M4S0B1,FRANK MERIGLIANO,RE/MAX PREMIER INC.,"$629,900",43.7043254,79.3971671
06/07/2024,604 - 700 KING STREET W,TORONTO,ONTARIO,M5V2Y6,SEAN CHEN,AIMHOME REALTY INC.,"$630,000",43.6440604,79.403314
06/07/2024,605 - 2 SONIC WAY,TORONTO,ONTARIO,M3C0P2,ASIF CHASMAWALA,HARLOWE REALTY CORPORATION,"$620,000",43.7194789,79.3364114
06/07/2024,605 - 630 QUEEN STREET E,TORONTO,ONTARIO,M4M1G3,RYAN TUKE,KELLER WILLIAMS REFERRED URBAN REALTY,"$610,000",43.6584078,79.3526501
06/07/2024,606 - 2 COVINGTON ROAD,TORONTO,ONTARIO,M6A3E2,BRYEN ANTHONY DALY,REAL ESTATE HOMEWARD,"$649,900",43.7211489,79.4307552
06/07/2024,606 - 30 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0B9,KATERINA ZALEZNIK,HOMELIFE CLASSIC REALTY INC.,"$649,000",43.7087677,79.3975119
06/07/2024,608 - 4968 YONGE STREET,TORONTO,ONTARIO,M2N7G9,DAN FURGIUELE,RE/MAX HALLMARK CORBO & KELOS GROUP REALTY LTD.,"$639,900",43.7654169,79.4125167
06/07/2024,609 - 1320 ISLINGTON AVENUE,TORONTO,ONTARIO,M9A5C6,ELISABETH HEGENBART,SUTTON GROUP OLD MILL REALTY INC.,"$649,900",43.6500087,79.5264893
06/07/2024,610 - 100 HAYDEN STREET,TORONTO,ONTARIO,M4Y3C7,MOHAMED HAMOUDA,SNOBAR REALTY GROUP INC.,"$610,000",43.6705901,79.3816414
06/07/2024,610 - 2433 DUFFERIN STREET N,TORONTO,ONTARIO,M6E0B4,MILLIE PERRICONE,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$630,000",43.6990699,79.4508933
06/07/2024,611 - 1 COLE STREET,TORONTO,ONTARIO,M5A4M2,PERRY RYNO,RE/MAX HALLMARK REALTY LTD.,"$624,900",43.6600546,79.3658976
06/07/2024,611 - 2628 MCCOWAN ROAD,TORONTO,ONTARIO,M1S5J8,EDWARD WONG,SUPERSTARS REALTY LTD.,"$628,000",43.8069337,79.2667061
06/07/2024,612 - 155 BEECROFT ROAD,TORONTO,ONTARIO,M2N7C6,JOE WING H. LAU,CENTURY 21 KING'S QUAY REAL ESTATE INC.,"$629,000",43.7655092,79.4140924
06/07/2024,612 - 2150 LAWRENCE AVENUE,TORONTO,ONTARIO,M1R3A7,IMRAN MEHDI GONDAL,RE/MAX REAL ESTATE CENTRE INC.,"$615,200",43.7475445,79.2859197
06/07/2024,612 - 3 ROWNTREE ROAD,TORONTO,ONTARIO,M9V5G8,KIRAN PAUDWAL,SAVE MAX REAL ESTATE INC.,"$649,000",43.7504383,79.5817718
06/07/2024,613 - 3830 BATHURST STREET,TORONTO,ONTARIO,M3H6C5,SHANE GIDDENS,RE/MAX REALTRON REALTY INC.,"$639,000",43.7395839,79.4348498
06/07/2024,615 - 60 TANNERY ROAD,TORONTO,ONTARIO,M5A0S8,ISABEL AMANTE,RE/MAX REALTRON REALTY INC.,"$624,900",43.6537041,79.3552937
06/07/2024,617 - 101 CHARLES STREET E,TORONTO,ONTARIO,M4Y1V2,MICHAEL SHEN,HOMELIFE LANDMARK REALTY INC.,"$609,500",43.6696371,79.3805424
06/07/2024,617 - 44 ST JOSEPH STREET,TORONTO,ONTARIO,M4Y2W4,BARBARA T. POPLAWSKI,HOMELIFE REGIONAL REALTY LTD.,"$637,000",43.6659641,79.3874079
06/07/2024,621 - 181 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0K6,SIMON M CHAN,HOMELIFE BROADWAY REALTY INC.,"$618,888",43.7789092,79.2813986
06/07/2024,621 - 621 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2K0G4,SAJEEV YOHANATHAN,ROYAL LEPAGE IGNITE REALTY,"$649,900",43.7679669,79.381305
06/07/2024,622 - 111 ST CLAIR AVENUE W,TORONTO,ONTARIO,M4V1N5,BECKY LI,HOMELIFE NEW WORLD REALTY INC.,"$649,900",43.6867098,79.3992581
06/07/2024,622 - 40 SYLVAN VALLEY WAY,TORONTO,ONTARIO,M5M4M3,TAYLOR RAFAEL,SLAVENS & ASSOCIATES REAL ESTATE INC.,"$650,000",43.7241975,79.415082
06/07/2024,624 - 6 HUMBERLINE DRIVE,TORONTO,ONTARIO,M9W6X8,RAV BANWAIT,DYNAMIC EDGE REALTY GROUP INC.,"$649,000",43.7307716,79.610861
06/07/2024,624 - 830 LAWRENCE AVENUE W,TORONTO,ONTARIO,M6A0B6,BETTY LI,FENGHILL REALTY INC.,"$609,000",43.7149702,79.4542517
06/07/2024,625 - 25 COLE STREET,TORONTO,ONTARIO,M5A4M3,MICHAEL ZAVARELLA,RE/MAX HALLMARK REALTY LTD.,"$619,500",43.6600547,79.3649782
06/07/2024,629 - 1 SHAW STREET,TORONTO,ONTARIO,M6K0A1,PETE MACDONALD,REAL BROKER ONTARIO LTD.,"$649,900",43.6408455,79.4143193
06/07/2024,630 - 90 STADIUM ROAD,TORONTO,ONTARIO,M5V3W5,NEELU NAGI,FOREST HILL REAL ESTATE INC.,"$619,999",43.6348555,79.4012965
06/07/2024,635 - 3 EVERSON DRIVE,TORONTO,ONTARIO,M2N7C2,LARISSA DOHERTY,REAL ESTATE HOMEWARD,"$635,000",43.7573141,79.4054181
06/07/2024,6511 - 14 YORK STREET,TORONTO,ONTARIO,M5J0B1,GULZAR KASAM,HOMELIFE/FUTURE REALTY INC.,"$625,000",43.6421544,79.381624
06/07/2024,679 - 3 EVERSON DRIVE,TORONTO,ONTARIO,M2N7C2,KAI FENG,SMART SOLD REALTY,"$618,000",43.756916,79.4061598
06/07/2024,70 TOWN CENTRE COURT UNIT# 909,SCARBOROUGH,ONTARIO,M1P0B2,JIM CHU,ROYAL LEPAGE REAL ESTATE SERVICES LTD,"$650,000",43.77369445,79.2554614
06/07/2024,701 - 18 GRAYDON HALL DRIVE,TORONTO,ONTARIO,M3A0A4,ANDY LEUNG,RIGHT AT HOME REALTY,"$608,000",43.7627107,79.3464739
06/07/2024,701 - 20 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J1M2,AYAZ AHMED,EXECUTIVE HOMES REALTY INC.,"$649,900",43.7700557,79.3442588
06/07/2024,701 - 3845 LAKE SHORE BOULEVARD W,TORONTO,ONTARIO,M8W4Y3,EVAN J. WRIGHT,KIC REALTY,"$639,900",43.5906111,79.544298
06/07/2024,702 - 10 TANGREEN COURT,TORONTO,ONTARIO,M2M4B9,DAN BARBU,ROYAL LEPAGE SIGNATURE REALTY,"$642,500",43.7958928,79.4271329
06/07/2024,702 - 105 MCCAUL STREET,TORONTO,ONTARIO,M5T2X4,ANDREW SANG YOON KIM,SUTTON GROUP-ADMIRAL REALTY INC.,"$620,000",43.6536738,79.3908898
06/07/2024,702 - 665 KENNEDY ROAD N,TORONTO,ONTARIO,M4L1H1,CARRIE BRYCE,REAL ESTATE HOMEWARD,"$650,000",43.6685972,79.3073837
06/07/2024,703 - 19 SINGER COURT,TORONTO,ONTARIO,M2K0B2,SHAHRAM JAMSHIDIAT,HOMELIFE/BAYVIEW REALTY INC.,"$625,800",43.7691693,79.3699765
06/07/2024,704 - 81 WELLESLEY STREET E,TORONTO,ONTARIO,M4Y0C5,HELEN GAO,58HOME REALTY POINT,"$614,900",43.6655855,79.3801555
06/07/2024,705 - 71 SIMCOE STREET,TORONTO,ONTARIO,M5J2S9,WALTER WEI,RIGHT AT HOME REALTY,"$640,000",43.646552,79.3854254
06/07/2024,707 - 21 CARLTON STREET,TORONTO,ONTARIO,M5B1L3,STEVEN XIAO,RIGHT AT HOME REALTY,"$629,000",43.6612263,79.3820935
06/07/2024,707 - 25 FONTENAY COURT,TORONTO,ONTARIO,M9A0C4,MIRANDA HARAMBASIC,EXP REALTY,"$605,000",43.682477,79.5111077
06/07/2024,708 - 7 LORRAINE DRIVE,TORONTO,ONTARIO,M2N7H2,JENNY YU,ROYAL LEPAGE SIGNATURE REALTY,"$648,000",43.778953,79.4171087
06/07/2024,709 - 251 MANITOBA STREET,TORONTO,ONTARIO,M8Y0C7,SAMANTHA SAWAN,ORION REALTY CORPORATION,"$605,000",43.6238256,79.489354
06/07/2024,709 - 3100 KEELE STREET,TORONTO,ONTARIO,M3M2G4,RENATO REBELO,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$638,000",43.7400089,79.485578
06/07/2024,710 - 225 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0N4,EUNA LEE,RIGHT AT HOME REALTY,"$619,000",43.7802058,79.2822725
06/07/2024,711 - 170 CHILTERN HILL ROAD,TORONTO,ONTARIO,M6C0A9,ROBERT KROLL,RE/MAX REALTRON ROBERT KROLL REALTY,"$649,919",43.7002599,79.4278485
06/07/2024,712 - 1121 STEELES AVENUE W,TORONTO,ONTARIO,M2R3W7,PAUL ZAMMIT,PAUL ZAMMIT REAL ESTATE LTD.,"$639,000",43.7901031,79.4496418
06/07/2024,712 - 115 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0E3,JOHNNY CHI WAH LEUNG,CENTURY 21 KING'S QUAY REAL ESTATE INC.,"$625,000",43.7669863,79.371042
06/07/2024,712 - 50 LYNN WILLIAMS STREET,TORONTO,ONTARIO,M6K3R9,HECTOR LOPEZ,HOUSESIGMA INC.,"$640,000",43.6395092,79.4151815
06/07/2024,713 - 25 NEIGHBOURHOOD LANE,TORONTO,ONTARIO,M8Y0C4,CASSANDRA PACITTO,ENGEL & VOLKERS TORONTO CITY,"$629,900",43.6382223,79.489225
06/07/2024,714 - 3237 BAYVIEW AVENUE,TORONTO,ONTARIO,M4K1G4,JOANNA LI,BAY STREET GROUP INC.,"$619,800",43.7901491,79.3921043
06/07/2024,714 - 5 MARINE PARADE DRIVE,TORONTO,ONTARIO,M8V4B4,MARK TRAN,RIGHT AT HOME REALTY,"$615,000",43.6299806,79.4748592
06/07/2024,716 - 15 NORTHTOWN WAY,TORONTO,ONTARIO,M2N7A2,JACKY WU,"T-ONE GROUP REALTY INC.,","$615,000",43.7748149,79.4134086
06/07/2024,718 - 560 KING STREET W,TORONTO,ONTARIO,M5V1M3,MICHELLE DENISE KAM,RE/MAX CITY ACCORD REALTY INC.,"$635,000",43.6449218,79.3990768
06/07/2024,727 - 251 MANITOBA STREET,TORONTO,ONTARIO,M8Y0C7,KISHORE KUMAR POLEPALLY,BAY STREET GROUP INC.,"$649,000",43.6238372,79.4893647
06/07/2024,737 - 5 EVERSON DRIVE,TORONTO,ONTARIO,M2N7C3,NATALIE LEWIN,KELLER WILLIAMS PORTFOLIO REALTY,"$638,000",43.7573748,79.4066841
06/07/2024,741 - 26 GIBBS ROAD,TORONTO,ONTARIO,M9B6L6,ANDY H. HYUN,HOMELIFE FRONTIER REALTY INC.,"$649,000",43.6394155,79.558367
06/07/2024,748 - 10 CAPREOL COURT,TORONTO,ONTARIO,M5V4B1,SHIV RAI,NEW ERA REAL ESTATE,"$649,900",43.6401979,79.3959363
06/07/2024,7608 - 55 COOPER STREET,TORONTO,ONTARIO,M5E0G1,MARINA PREMYSLOVA,RE/MAX REALTRON REALTY INC.,"$627,000",43.6448919,79.3717808
06/07/2024,77 LOMBARD STREET UNIT# 506,TORONTO,ONTARIO,M5C3E1,JESSIE MACDONALD,"REVEL REALTY INC., BROKERAGE","$639,000",43.65198074,79.37379454
06/07/2024,78 ST PATRICK STREET UNIT# 152,TORONTO,ONTARIO,M5T3K8,OZ OGUZHAN NURI,"ROYAL LEPAGE REAL ESTATE SERVICES LTD., BROKERAGE","$625,000",43.65229511,79.38975398
06/07/2024,80 MARINE PARADE DRIVE UNIT# 201,ETOBICOKE,ONTARIO,M8V0A3,SCOTT BIRD,RE/MAX CROSSTOWN REALTY INC. BROKERAGE,"$629,900",43.62444021,79.47787906
06/07/2024,80 PARROTTA DRIVE,TORONTO,ONTARIO,M9M0E6,RAMAN GUPTA,RE/MAX GOLD REALTY INC.,"$629,999",43.7338819,79.5351114
06/07/2024,801 - 2 FIELDWAY ROAD,TORONTO,ONTARIO,M8Z0B9,JODY THOMPSON,RE/MAX PROFESSIONALS INC.,"$635,000",43.6432744,79.5270602
06/07/2024,803 - 525 ADELAIDE STREET W,TORONTO,ONTARIO,M5V1T6,CHRISTIAN RAJIC,BERKSHIRE HATHAWAY HOMESERVICES WEST REALTY,"$648,888",43.6452177,79.4023557
06/07/2024,805 - 1346 DANFORTH ROAD,TORONTO,ONTARIO,M4C1J8,SHAHID KHAWAJA,SHAHID KHAWAJA REAL ESTATE INC.,"$649,900",43.7442741,79.2467787
06/07/2024,805 - 15 JAMES FINLAY WAY,TORONTO,ONTARIO,M3M0B3,MARTA SZABO-BOUDREAU,MAP REAL ESTATE SERVICES INC.,"$649,000",43.726198,79.4793194
06/07/2024,805 - 33 BAY STREET,TORONTO,ONTARIO,M5J2Z3,AMY QU,RE/MAX REALTRON REALTY INC.,"$619,000",43.6427875,79.3771823
06/07/2024,805 - 50 THOMAS RILEY ROAD,TORONTO,ONTARIO,M9B0C5,HUI WANG,LIVING REALTY INC.,"$626,000",43.6336928,79.5413038
06/07/2024,805 - 650 LAWRENCE AVENUE W,TORONTO,ONTARIO,M6A3E8,PERLA LEHAVA,SEARCH REALTY,"$618,000",43.7172164,79.441783
06/07/2024,806 - 1 LEE CENTRE DRIVE,TORONTO,ONTARIO,M1H3J2,FANNY AU,HOMELIFE NEW WORLD REALTY INC.,"$615,000",43.7813124,79.2452782
06/07/2024,806 - 1420 DUPONT STREET,TORONTO,ONTARIO,M6H0C2,GILLIAN ALICE RITCHIE,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$610,000",43.6667421,79.4482712
06/07/2024,806 - 352 FRONT STREET W,TORONTO,ONTARIO,M5V0K3,CLAUDE MISQUITTA,RIGHT AT HOME REALTY,"$624,999",43.6433534,79.3924515
06/07/2024,806 - 43 EGLINTON AVENUE E,TORONTO,ONTARIO,M4P1A2,ESTHER NAHMANI-ISMAN,RE/MAX WEST REALTY INC.,"$638,000",43.7069005,79.3968967
06/07/2024,806 - 8 SCOLLARD STREET,TORONTO,ONTARIO,M5R1M2,SVETLANA CHKARBOUL,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$650,000",43.6727118,79.3886581
06/07/2024,807 - 35 MERCER STREET,TORONTO,ONTARIO,M5V3C6,LANA POVZIKOV,FOREST HILL REAL ESTATE INC.,"$649,900",43.6453799,79.3912971
06/07/2024,808 - 2152 LAWRENCE AVENUE E,TORONTO,ONTARIO,M1R0B7,IMRAN MEHDI GONDAL,RE/MAX REAL ESTATE CENTRE INC.,"$625,500",43.74792,79.28586
